dataset,strategy,fit_method,accuracy,brier_score,time,num_rules,num_preds,trial_count
Wall Robot,round_robin,FOLD-RM (fit),0.9935897435897436,0.9948790833251832,50.588228940963745,27,37,30
Wall Robot,round_robin,FOLD-RM (fit),0.9935897435897436,0.9935913619278388,51.256298780441284,29,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.9917582417582418,0.9923808007873627,51.53506875038147,29,39,30
Wall Robot,round_robin,FOLD-RM (fit),0.9917582417582418,0.9918204373578755,51.56819128990173,31,43,30
Wall Robot,round_robin,FOLD-RM (fit),0.9871794871794872,0.9879059029059525,51.67356491088867,30,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9920351936601648,51.980268716812134,27,40,30
Wall Robot,round_robin,FOLD-RM (fit),0.98992673992674,0.99051233361163,52.04879331588745,29,40,30
Wall Robot,round_robin,FOLD-RM (fit),0.9917582417582418,0.993458873887088,52.561352491378784,29,40,30
Wall Robot,round_robin,FOLD-RM (fit),0.9862637362637363,0.9876217305500914,52.736063957214355,28,38,30
Wall Robot,round_robin,FOLD-RM (fit),0.989010989010989,0.9890156466948717,52.78500294685364,30,43,30
Wall Robot,round_robin,FOLD-RM (fit),0.9954212454212454,0.9954592173580585,53.49935960769653,30,43,30
Wall Robot,round_robin,FOLD-RM (fit),0.989010989010989,0.9890286820525642,53.7313027381897,31,46,30
Wall Robot,round_robin,FOLD-RM (fit),0.9926739926739927,0.9932643244434983,53.83926701545715,28,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.9862637362637363,0.987133179292857,53.85008192062378,28,38,30
Wall Robot,round_robin,FOLD-RM (fit),0.9926739926739927,0.992556340421978,53.870115995407104,31,44,30
Wall Robot,round_robin,FOLD-RM (fit),0.98992673992674,0.9908058932270147,53.94951295852661,29,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.989010989010989,0.9905589078738095,54.2014946937561,31,43,30
Wall Robot,round_robin,FOLD-RM (fit),0.9935897435897436,0.994069370768956,54.13098669052124,35,47,30
Wall Robot,round_robin,FOLD-RM (fit),0.9917582417582418,0.9919508243536631,54.33561873435974,29,39,30
Wall Robot,round_robin,FOLD-RM (fit),0.98992673992674,0.9912596354946888,54.367565393447876,29,38,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9907390582136448,54.669137477874756,31,43,30
Wall Robot,round_robin,FOLD-RM (fit),0.9917582417582418,0.991687391580403,54.98542881011963,33,45,30
Wall Robot,round_robin,FOLD-RM (fit),0.9935897435897436,0.9946398665510073,55.02396821975708,29,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9909278855147436,55.004674196243286,32,42,30
Wall Robot,round_robin,FOLD-RM (fit),0.9935897435897436,0.9938188368107143,55.149197578430176,34,50,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9913295112214286,55.256728410720825,30,42,30
Wall Robot,round_robin,FOLD-RM (fit),0.9871794871794872,0.9880190127102565,55.495253562927246,32,48,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9587912087912088,0.9616057073479856,45.17721891403198,11,13,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.9758437771433152,47.24279594421387,21,24,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.978021978021978,0.978924435983425,48.0770263671875,16,19,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9633699633699634,0.9656810136107142,48.14405393600464,11,13,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.9762677916937724,48.37397336959839,13,15,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9798534798534798,0.9820490830688643,49.42104172706604,20,26,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.97709129483196,51.73046517372131,18,24,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.976959858410531,52.681684494018555,18,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9835164835164835,0.9837026900558609,55.045414686203,17,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.9799556569380952,55.712578535079956,22,29,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9835164835164835,0.9836868951881869,55.83997464179993,17,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9661172161172161,0.9694888082173992,56.007389307022095,18,22,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.977763652648535,56.0350124835968,22,30,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.9773184881110807,56.250346660614014,16,19,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9771062271062271,0.97770228801337,56.50961637496948,22,27,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.9776943625675826,56.698452949523926,18,23,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9771062271062271,0.977677048994139,56.97171449661255,16,18,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9816849816849816,0.9819414786553112,56.94793677330017,17,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9862637362637363,0.9880844541152015,56.969319581985474,21,26,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.9783978683243592,56.8866229057312,19,25,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9844322344322345,0.9846468266265567,57.12876534461975,19,24,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.97618469475,57.436625957489014,16,18,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9789377289377289,0.9793022351508246,57.641438007354736,18,24,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9752747252747253,0.9769505297258241,57.71078824996948,18,22,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9844322344322345,0.9885294910290295,57.924641132354736,21,30,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9688644688644689,0.9719390978441392,57.90719962120056,18,23,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9789377289377289,0.9793244168405677,58.236246824264526,17,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9725274725274725,0.9737081810003663,58.34299349784851,18,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9734432234432234,0.9749236803440473,58.63581085205078,17,21,30
Wall Robot,round_robin,CON-FOLD (confidence_fit),0.9761904761904762,0.977292810599908,58.83307766914368,18,23,30
Wall Robot,best_rule,FOLD-RM (fit),0.98992673992674,0.9919190947527473,152.96878004074097,26,42,30
Wall Robot,best_rule,FOLD-RM (fit),0.98992673992674,0.9908010084860805,167.04834461212158,28,45,30
Wall Robot,best_rule,FOLD-RM (fit),0.9908424908424909,0.9917624353665753,172.93841361999512,24,38,30
Wall Robot,best_rule,FOLD-RM (fit),0.9945054945054945,0.994941468584707,183.7716999053955,26,45,30
Wall Robot,best_rule,FOLD-RM (fit),0.9880952380952381,0.9887042863495422,187.59250020980835,29,50,30
Wall Robot,best_rule,FOLD-RM (fit),0.9908424908424909,0.9906407549035715,190.59576797485352,27,47,30
Wall Robot,best_rule,FOLD-RM (fit),0.989010989010989,0.9891563042535715,190.78220415115356,26,44,30
Wall Robot,best_rule,FOLD-RM (fit),0.9926739926739927,0.9936736755716118,194.91217231750488,29,47,30
Wall Robot,best_rule,FOLD-RM (fit),0.9862637362637363,0.9868656271754578,195.3420639038086,27,47,30
Wall Robot,best_rule,FOLD-RM (fit),0.9908424908424909,0.9907904017376374,196.09371089935303,29,46,30
Wall Robot,best_rule,FOLD-RM (fit),0.9926739926739927,0.9922396626204213,196.49518251419067,29,48,30
Wall Robot,best_rule,FOLD-RM (fit),0.9935897435897436,0.9936566148377289,200.1921455860138,26,43,30
Wall Robot,best_rule,FOLD-RM (fit),0.9917582417582418,0.9917087996336996,200.7664008140564,27,45,30
Wall Robot,best_rule,FOLD-RM (fit),0.9963369963369964,0.9968008671803114,201.58483719825745,27,46,30
Wall Robot,best_rule,FOLD-RM (fit),0.98992673992674,0.990551597846612,203.80683279037476,28,47,30
Wall Robot,best_rule,FOLD-RM (fit),0.9908424908424909,0.9910072465027473,207.40513491630554,31,54,30
Wall Robot,best_rule,FOLD-RM (fit),0.9917582417582418,0.9917527289184066,209.6747989654541,28,44,30
Wall Robot,best_rule,FOLD-RM (fit),0.989010989010989,0.9907102836698718,214.16614937782288,26,47,30
Wall Robot,best_rule,FOLD-RM (fit),0.9926739926739927,0.9923527732457874,215.8300096988678,27,43,30
Wall Robot,best_rule,FOLD-RM (fit),0.9880952380952381,0.9897797268782966,216.3137505054474,31,54,30
Wall Robot,best_rule,FOLD-RM (fit),0.989010989010989,0.9898559004524725,216.5748291015625,29,49,30
Wall Robot,best_rule,FOLD-RM (fit),0.98992673992674,0.9897435666574175,216.70199942588806,30,51,30
Wall Robot,best_rule,FOLD-RM (fit),0.9935897435897436,0.9940727377474359,219.61083388328552,31,50,30
Wall Robot,best_rule,FOLD-RM (fit),0.9835164835164835,0.9839982102742675,219.80556178092957,28,48,30
Wall Robot,best_rule,FOLD-RM (fit),0.9935897435897436,0.9934100235382783,220.10751104354858,28,51,30
Wall Robot,best_rule,FOLD-RM (fit),0.9926739926739927,0.9943301861172161,221.58537006378174,28,44,30
Wall Robot,best_rule,FOLD-RM (fit),0.9816849816849816,0.9827873063754577,222.16084671020508,31,57,30
Wall Robot,best_rule,FOLD-RM (fit),0.9880952380952381,0.9885153187511905,222.50881719589233,30,51,30
Wall Robot,best_rule,FOLD-RM (fit),0.9835164835164835,0.9830722243089742,222.48351073265076,31,53,30
Wall Robot,best_rule,FOLD-RM (fit),0.9862637362637363,0.9871106294793957,222.70682740211487,32,52,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9926739926739927,0.9930198588193223,151.81729316711426,21,33,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9734432234432234,0.9744802373858058,179.38074469566345,18,31,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9844322344322345,0.9843201436565017,205.19369649887085,22,40,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9926739926739927,0.9937432151436812,206.07440042495728,25,40,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9917582417582418,0.9916942344701464,209.4977593421936,21,34,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9880952380952381,0.9887280151600734,218.2459270954132,22,36,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9917582417582418,0.9914433591223443,221.49356150627136,24,43,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9862637362637363,0.9865918770932235,222.21978378295898,24,41,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9935897435897436,0.9937599704738095,222.2335011959076,24,42,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9853479853479854,0.9869569698539375,223.29689359664917,23,39,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9853479853479854,0.988040287637729,225.86185908317566,24,41,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9926739926739927,0.9935364439864469,226.3854968547821,24,40,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9771062271062271,0.9785307601543037,227.1686360836029,22,39,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9862637362637363,0.986516176349084,227.63323068618774,22,38,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9926739926739927,0.9923208497695971,230.19264316558838,24,39,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9835164835164835,0.9838431736162087,231.49802708625793,23,41,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9835164835164835,0.984672600217674,231.56125736236572,24,44,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9880952380952381,0.9891738186108058,231.78674864768982,24,42,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9880952380952381,0.990215903464652,232.77724313735962,24,37,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9743589743589743,0.9770900390945055,233.09427309036255,24,39,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9908424908424909,0.9913290920963369,233.07124662399292,26,44,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9908424908424909,0.9925920214380952,234.3943235874176,25,44,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9789377289377289,0.9804654721336995,234.37652349472046,23,41,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9807692307692307,0.9827137918903848,234.83710932731628,24,45,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9926739926739927,0.9936282664399267,235.29668831825256,22,42,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9981684981684982,0.9974052210673077,236.28147864341736,24,45,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9880952380952381,0.9894967449581502,237.13506937026978,24,45,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9844322344322345,0.985474103588553,239.00099062919617,23,44,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9862637362637363,0.987358951048993,239.60916566848755,26,47,30
Wall Robot,best_rule,CON-FOLD (confidence_fit),0.9853479853479854,0.9862530085048533,239.89891934394836,26,48,30
Wall Robot,info_gain,FOLD-RM (fit),0.9935897435897436,0.9924224785947803,46.9121630191803,28,35,30
Wall Robot,info_gain,FOLD-RM (fit),0.98992673992674,0.991260283839469,48.2702100276947,28,38,30
Wall Robot,info_gain,FOLD-RM (fit),0.9926739926739927,0.9931397075826923,50.01814913749695,30,39,30
Wall Robot,info_gain,FOLD-RM (fit),0.9935897435897436,0.9946684421380037,51.24445080757141,27,37,30
Wall Robot,info_gain,FOLD-RM (fit),0.9963369963369964,0.9973660473648351,52.41814160346985,29,38,30
Wall Robot,info_gain,FOLD-RM (fit),0.9908424908424909,0.9915228327173078,52.57532286643982,27,39,30
Wall Robot,info_gain,FOLD-RM (fit),0.9945054945054945,0.9946786548437728,53.30133295059204,29,42,30
Wall Robot,info_gain,FOLD-RM (fit),0.9908424908424909,0.9910142752870879,54.22027611732483,31,41,30
Wall Robot,info_gain,FOLD-RM (fit),0.98992673992674,0.9906700804714287,54.6200737953186,32,43,30
Wall Robot,info_gain,FOLD-RM (fit),0.9954212454212454,0.9944377519100733,54.56202292442322,30,41,30
Wall Robot,info_gain,FOLD-RM (fit),0.9917582417582418,0.9914315779832418,54.67626166343689,27,34,30
Wall Robot,info_gain,FOLD-RM (fit),0.9917582417582418,0.9919019446456959,54.86779475212097,32,44,30
Wall Robot,info_gain,FOLD-RM (fit),0.9908424908424909,0.9911882816199634,55.325068950653076,30,40,30
Wall Robot,info_gain,FOLD-RM (fit),0.989010989010989,0.988661423682326,55.85374665260315,30,41,30
Wall Robot,info_gain,FOLD-RM (fit),0.9926739926739927,0.994135885466392,56.401938676834106,29,39,30
Wall Robot,info_gain,FOLD-RM (fit),0.9945054945054945,0.9937806225154762,56.67872071266174,30,42,30
Wall Robot,info_gain,FOLD-RM (fit),0.989010989010989,0.9894171675100732,57.9407639503479,31,45,30
Wall Robot,info_gain,FOLD-RM (fit),0.9880952380952381,0.9876429541386447,57.91257691383362,34,46,30
Wall Robot,info_gain,FOLD-RM (fit),0.9972527472527473,0.9968346141559523,58.11223912239075,29,40,30
Wall Robot,info_gain,FOLD-RM (fit),0.9926739926739927,0.9935066052240842,58.162885427474976,29,40,30
Wall Robot,info_gain,FOLD-RM (fit),0.9926739926739927,0.9927423232716118,58.162957191467285,30,41,30
Wall Robot,info_gain,FOLD-RM (fit),0.9917582417582418,0.9914525070078756,58.62008810043335,33,46,30
Wall Robot,info_gain,FOLD-RM (fit),0.9945054945054945,0.9947891198794871,58.77957367897034,31,41,30
Wall Robot,info_gain,FOLD-RM (fit),0.98992673992674,0.9908288805649268,59.58142828941345,34,45,30
Wall Robot,info_gain,FOLD-RM (fit),0.9880952380952381,0.9879780304306776,59.69867825508118,31,40,30
Wall Robot,info_gain,FOLD-RM (fit),0.9945054945054945,0.9943160843252746,59.755738973617554,33,44,30
Wall Robot,info_gain,FOLD-RM (fit),0.9945054945054945,0.9952769355778389,59.88410997390747,33,46,30
Wall Robot,info_gain,FOLD-RM (fit),0.9926739926739927,0.9926347725775642,59.89652347564697,33,45,30
Wall Robot,info_gain,FOLD-RM (fit),0.98992673992674,0.9904438389075092,59.978182792663574,34,46,30
Wall Robot,info_gain,FOLD-RM (fit),0.9871794871794872,0.9887192840999086,60.03748273849487,33,46,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9716117216117216,0.9725216632208786,45.89863634109497,14,17,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.956959706959707,0.9597584049946883,53.03388500213623,14,17,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9816849816849816,0.9822212447488095,53.85430884361267,20,24,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9826007326007326,0.9830047571408426,55.651851654052734,22,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9743589743589743,0.9751493228866299,56.10692811012268,17,21,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9734432234432234,0.9740150301561353,57.239989042282104,19,23,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9826007326007326,0.983643263139835,57.27316427230835,22,25,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9853479853479854,0.9852155333171246,58.14193320274353,20,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9826007326007326,0.9829989037027472,58.54846453666687,19,22,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9752747252747253,0.9763085648551282,58.85359263420105,19,23,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9789377289377289,0.9795670413391024,58.92492938041687,22,27,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9798534798534798,0.9803919409399268,59.12220859527588,19,22,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9816849816849816,0.9827324463086996,59.8119375705719,17,21,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.978021978021978,0.9790026685271974,60.029919147491455,19,22,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9761904761904762,0.9767675104826922,60.15211057662964,22,27,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9615384615384616,0.9640643802184068,60.96449661254883,15,20,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9734432234432234,0.9745021480281135,61.051446199417114,21,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9624542124542125,0.9649010336180402,61.13640260696411,14,17,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9652014652014652,0.9671759178496339,61.16558027267456,17,23,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9807692307692307,0.9810761049619046,61.315645933151245,20,24,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9661172161172161,0.9678450149346159,61.67774415016174,21,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9853479853479854,0.985457311321978,61.94004273414612,18,21,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9652014652014652,0.9671826812787546,62.04472208023071,21,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9725274725274725,0.9731676402175822,62.19360566139221,17,22,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9734432234432234,0.9752016604846155,62.22858190536499,19,23,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9862637362637363,0.986714783906685,62.27818703651428,18,21,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.9734432234432234,0.974738937685165,62.523305892944336,19,26,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.967032967032967,0.9687061037354396,62.55448317527771,15,20,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.978021978021978,0.9786567456524725,62.73546123504639,19,23,30
Wall Robot,info_gain,CON-FOLD (confidence_fit),0.978021978021978,0.9797964256013737,63.05302667617798,20,27,30
Page Blocks,greedy,FOLD-RM (fit),0.9680365296803652,0.9704712378083103,6.885489225387573,35,57,30
Page Blocks,greedy,FOLD-RM (fit),0.9698630136986301,0.9725036123447492,7.160407543182373,38,60,30
Page Blocks,greedy,FOLD-RM (fit),0.9662100456621004,0.9689111949688586,8.350837707519531,52,89,30
Page Blocks,greedy,FOLD-RM (fit),0.9689497716894977,0.970630989142375,8.87472152709961,50,90,30
Page Blocks,greedy,FOLD-RM (fit),0.9598173515981735,0.9635933831881274,8.904557228088379,49,84,30
Page Blocks,greedy,FOLD-RM (fit),0.9662100456621004,0.9703267281065758,9.147386312484741,65,115,30
Page Blocks,greedy,FOLD-RM (fit),0.9625570776255707,0.9657891630119636,9.600672960281372,55,105,30
Page Blocks,greedy,FOLD-RM (fit),0.9634703196347032,0.9670771228664836,9.627219676971436,59,107,30
Page Blocks,greedy,FOLD-RM (fit),0.9726027397260274,0.9758120694310506,9.700294494628906,58,101,30
Page Blocks,greedy,FOLD-RM (fit),0.9643835616438357,0.9681637752548854,9.600366592407227,59,113,30
Page Blocks,greedy,FOLD-RM (fit),0.971689497716895,0.9763842796246577,9.657696723937988,58,92,30
Page Blocks,greedy,FOLD-RM (fit),0.9698630136986301,0.9727057931382651,9.699385643005371,60,111,30
Page Blocks,greedy,FOLD-RM (fit),0.9680365296803652,0.9702130837236532,9.73658037185669,63,107,30
Page Blocks,greedy,FOLD-RM (fit),0.9662100456621004,0.9703284240022834,9.78275990486145,59,100,30
Page Blocks,greedy,FOLD-RM (fit),0.9680365296803652,0.9716924864252969,9.940373182296753,57,106,30
Page Blocks,greedy,FOLD-RM (fit),0.9662100456621004,0.9707346991598179,9.95701003074646,62,115,30
Page Blocks,greedy,FOLD-RM (fit),0.9680365296803652,0.9711797641320546,10.061235427856445,50,93,30
Page Blocks,greedy,FOLD-RM (fit),0.958904109589041,0.9639700202301374,10.278978824615479,59,101,30
Page Blocks,greedy,FOLD-RM (fit),0.9671232876712329,0.9710940572947033,10.32758903503418,60,110,30
Page Blocks,greedy,FOLD-RM (fit),0.9616438356164384,0.9673963974037445,10.391134023666382,61,108,30
Page Blocks,greedy,FOLD-RM (fit),0.9643835616438357,0.9675946018311419,10.421598672866821,59,100,30
Page Blocks,greedy,FOLD-RM (fit),0.971689497716895,0.9747565219958909,10.368864059448242,56,102,30
Page Blocks,greedy,FOLD-RM (fit),0.9762557077625571,0.9789228216074882,10.595081090927124,64,122,30
Page Blocks,greedy,FOLD-RM (fit),0.9598173515981735,0.9649060285904113,10.563797950744629,67,121,30
Page Blocks,greedy,FOLD-RM (fit),0.9707762557077626,0.9744129886022832,10.647051811218262,64,109,30
Page Blocks,greedy,FOLD-RM (fit),0.9634703196347032,0.9679731312263931,10.719916343688965,67,125,30
Page Blocks,greedy,FOLD-RM (fit),0.965296803652968,0.9671261625595436,10.92415475845337,74,138,30
Page Blocks,greedy,FOLD-RM (fit),0.9579908675799087,0.963551744741827,10.941416501998901,65,119,30
Page Blocks,greedy,FOLD-RM (fit),0.958904109589041,0.9635239730722378,10.994993925094604,73,134,30
Page Blocks,greedy,FOLD-RM (fit),0.9625570776255707,0.967524530313425,11.039999961853027,73,130,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9397260273972603,0.9435367876420994,9.029749870300293,8,19,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9406392694063926,0.9442719986350695,9.94959545135498,7,8,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9515981735159817,0.9561136477550684,10.16362476348877,22,28,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.958904109589041,0.9632661335475794,10.590424060821533,17,22,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9534246575342465,0.9575131016989038,10.739587306976318,22,30,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9488584474885845,0.953045280987215,11.181037425994873,23,38,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9506849315068493,0.9544113541720546,11.338581323623657,23,33,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9579908675799087,0.9620303169615526,11.549437999725342,25,43,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9561643835616438,0.9605526953635611,11.993753671646118,16,20,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9643835616438357,0.9669158248664843,12.014516115188599,22,30,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9662100456621004,0.9688874018843837,12.107239961624146,26,34,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9552511415525115,0.9583177709516896,12.586338520050049,22,29,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9561643835616438,0.9611461299336073,12.649590969085693,22,40,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9643835616438357,0.9675059314966213,13.02829909324646,21,25,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9470319634703196,0.9530238576260278,13.32468056678772,20,25,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9625570776255707,0.9646730056516895,13.652102708816528,18,23,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9525114155251142,0.9585387498626486,13.780322313308716,24,28,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9506849315068493,0.9573114104945203,14.063678979873657,18,24,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9634703196347032,0.9670594060749772,14.314176321029663,20,34,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.960730593607306,0.9636580820010963,14.819885730743408,25,37,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9552511415525115,0.9584468320685845,14.811822175979614,18,23,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9525114155251142,0.9561525892455701,14.943998098373413,24,34,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9534246575342465,0.9562245612368027,15.042534589767456,22,34,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9525114155251142,0.9583984373820084,15.110106945037842,17,24,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9561643835616438,0.9605196477363472,15.23676347732544,23,30,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9616438356164384,0.9638373997210962,15.3486909866333,24,33,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9634703196347032,0.9656650951369868,15.352583885192871,22,30,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9634703196347032,0.9665203744660267,15.418493747711182,23,32,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9515981735159817,0.9574556478325117,15.349672079086304,20,26,30
Page Blocks,greedy,CON-FOLD (confidence_fit),0.9561643835616438,0.9599162778062105,15.478721618652344,27,38,30
Page Blocks,round_robin,FOLD-RM (fit),0.9707762557077626,0.9741343862857532,11.5538010597229,47,78,30
Page Blocks,round_robin,FOLD-RM (fit),0.9698630136986301,0.973219577161644,11.653481721878052,51,81,30
Page Blocks,round_robin,FOLD-RM (fit),0.9707762557077626,0.9748539466425573,12.126191854476929,49,88,30
Page Blocks,round_robin,FOLD-RM (fit),0.9662100456621004,0.9710298990821,13.59040904045105,64,123,30
Page Blocks,round_robin,FOLD-RM (fit),0.9579908675799087,0.9640854570695894,14.133486270904541,59,109,30
Page Blocks,round_robin,FOLD-RM (fit),0.9671232876712329,0.972064647449772,14.30997347831726,55,103,30
Page Blocks,round_robin,FOLD-RM (fit),0.958904109589041,0.9663284248704114,14.813294172286987,70,126,30
Page Blocks,round_robin,FOLD-RM (fit),0.9735159817351599,0.9779366500004572,15.13677978515625,59,106,30
Page Blocks,round_robin,FOLD-RM (fit),0.9662100456621004,0.9715998120005477,15.269482612609863,55,104,30
Page Blocks,round_robin,FOLD-RM (fit),0.9634703196347032,0.9679573751290415,15.334459781646729,62,106,30
