dataset,strategy,fit_method,metric,accuracy,brier_score,time,num_rules,num_preds,trial_count
Annaburroo,greedy,FOLD-RM (fit),original,0.47540983606557374,0.727701921272131,0.008511543273925781,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0010004043579101562,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0005407333374023438,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.04918032786885246,0.7479927701557377,0.003096342086791992,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.36065573770491804,0.6113145273344263,0.008551597595214844,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.709708461942623,0.00842738151550293,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.6932271747540983,0.006336688995361328,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.725386816462295,0.0023784637451171875,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7341568632311473,0.008508920669555664,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7440365218606557,0.0,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7088435860590163,0.008259057998657227,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0032622814178466797,1,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7006025251147538,0.0045244693756103516,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0060689449310302734,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6803716513557376,0.007331132888793945,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.36065573770491804,0.6643513701213115,0.0060689449310302734,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.6874928661967212,0.01502537727355957,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7239342452868853,0.010577917098999023,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7096844765885245,0.0010929107666015625,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.683478665647541,0.0,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.19672131147540983,0.7708229569163935,0.010667085647583008,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7212872731409836,0.005940675735473633,12,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.7065396920245901,0.010300159454345703,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7151474278344262,0.00435948371887207,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.13114754098360656,0.7647507045081967,0.0,2,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.6724118138590163,0.009687662124633789,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7299269853770491,0.012728214263916016,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.6977253924524591,0.012728214263916016,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2786885245901639,0.7846074489754098,0.0,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.663326692085246,0.0003979206085205078,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3442622950819672,0.7925367386639344,0.007889509201049805,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.6686177621672131,0.00435948371887207,18,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.673719089757377,0.007360696792602539,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7108129635836065,0.008341550827026367,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7030446699098359,0.010396718978881836,13,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2459016393442623,0.7714141494704918,0.0020551681518554688,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.16393442622950818,0.7756147540983607,0.0,1,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6489795794131148,0.00707554817199707,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.32786885245901637,0.7377425426491804,0.0040395259857177734,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.643943688170492,0.010577917098999023,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.36065573770491804,0.7110557760918033,0.008838653564453125,11,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.6756442354967214,0.010529279708862305,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.32786885245901637,0.7928574604098361,0.001007080078125,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.723503542595082,0.006659984588623047,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3442622950819672,0.6803293998295084,0.006659984588623047,25,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
