Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Wall Robot,Gini_Impurity,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,3.3101836442947388,0.4,0.9660917830792959,1.3,2.9832867780352594
Wall Robot,Gini_Impurity,FOLD-RM (fit),0.9929487179487179,0.003054028922657079,0.9932186493083058,0.0024492431729096122,17.35803837776184,29.4,2.988868236194653,39.1,4.976611966656298
Wall Robot,Precision_Gini_Impurity,CON-FOLD (confidence_fit),0.4034798534798535,0.04481714878734082,0.8284164193509431,0.008730665559342364,105.00561776161194,136.2,36.036401349499684,161.4,47.26332851399933
Wall Robot,Precision_Gini_Impurity,FOLD-RM (fit),0.9918498168498168,0.0030048167771244564,0.9920955657664378,0.002576484956981782,18.954643654823304,30.1,2.2335820757001272,40.9,3.3149493041204843
Wall Robot,Precision_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.30932424068450926,0.0,0.0,0.0,0.0
Wall Robot,Precision_Information_Gain,FOLD-RM (fit),0.9943223443223443,0.002356563988476033,0.9944649114743133,0.0021200531883439483,18.947591853141784,30.6,1.4298407059684797,41.5,2.91547594742265
Wall Robot,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.00018315018315018315,0.00038611448842104754,0.7500162710785256,3.866703835045555e-05,345.57131838798523,1.4,1.1737877907772671,19.7,14.220876672460573
Wall Robot,TP_Gini_Impurity,FOLD-RM (fit),0.9908424908424909,0.0025901347296210476,0.991444287613727,0.0025008983742328544,18.337616682052612,30.9,2.1832697191750423,41.6,3.777124126457411
Wall Robot,TP_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.333906364440918,0.0,0.0,0.0,0.0
Wall Robot,TP_Information_Gain,FOLD-RM (fit),0.9928571428571429,0.0020612873035572737,0.9933150437505311,0.0018509457230084325,19.226798796653746,30.2,2.2010098692292233,41.0,3.559026084010436
Wall Robot,information_gain,CON-FOLD (confidence_fit),0.0015567765567765569,0.0009701006460360625,0.7501187096012638,0.00010728749140844152,0.8334109783172607,3.7,0.674948557710553,3.7,0.674948557710553
Wall Robot,information_gain,FOLD-RM (fit),0.9914835164835164,0.002443909511751899,0.991666746064881,0.002293145554463357,19.606231498718262,30.4,2.6331223544175333,40.5,4.503085362035433
Wall Robot,original,CON-FOLD (confidence_fit),0.9739010989010989,0.009410921861702113,0.9753233903385532,0.008531503195269003,19.58345217704773,18.4,2.547329756605707,22.2,3.0840089349921005
Wall Robot,original,FOLD-RM (fit),0.9932234432234432,0.002870002264601495,0.9936311739927748,0.002485381135900368,16.150212812423707,29.5,1.2692955176439846,39.9,2.960855732160326
Weight Lifting,Gini_Impurity,CON-FOLD (confidence_fit),0.0009937888198757762,0.0020115872134974936,0.7500472049689442,9.555039264114066e-05,7.035870933532715,1.8,2.7406406388125957,4.3,6.23698645180507
Weight Lifting,Gini_Impurity,FOLD-RM (fit),0.9988819875776397,0.0013670868752976937,0.9985348023625218,0.0012603499031998413,13.00761637687683,15.0,0.8164965809277259,16.6,1.2649110640673518
